1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,321,326,327,328,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,321,338,328,1,1,1,1,1,1,321,338,328,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,1,1,1,1,1,1,1,
179,99,100,101,102,103,181,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,179,99,100,101,102,104,181,179,99,100,101,102,103,181,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,179,99,100,101,102,104,181,
149,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,197,149,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,103,165,1,1,1,1,1,1,1,1,1,1,1,1,163,103,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,197,
130,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,147,130,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,321,326,327,328,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,147,
146,1,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,1,145,146,1,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,321,322,323,324,325,328,1,1,1,1,18,19,1,1,1,1,1,321,322,323,328,1,1,1,1,1,18,19,1,1,1,1,1,321,322,323,328,1,1,1,1,1,18,19,1,1,1,1,1,1,145,
149,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,161,149,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,161,
149,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,177,149,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,177,
211,115,116,117,118,119,120,115,132,133,321,338,328,1,1,1,1,1,1,321,338,328,131,132,115,116,117,118,119,120,132,213,211,115,116,117,118,119,120,115,132,133,321,338,328,1,1,1,1,1,1,321,338,328,131,132,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,115,115,116,117,118,119,120,132,132,132,115,116,117,118,119,132,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,115,116,117,118,119,120,132,213,
1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,114,1,1,1,1,1,1,1,1,1,1,1,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114,1,1,1,1,1,1,1,1,1,1,1,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,130,1,1,1,1,321,326,327,328,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130,1,1,1,1,321,326,327,328,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,321,338,328,1,1,1,1,1,1,321,338,328,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,321,338,328,1,1,1,1,1,1,321,338,328,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,321,326,327,328,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,321,326,327,328,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,178,321,338,328,1,1,1,1,1,1,321,338,328,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,321,338,328,1,1,1,1,1,1,321,338,328,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,161,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,179,99,100,102,103,104,180,164,164,99,100,103,104,181,1,1,1,1,1,1,1,1,1,
179,99,100,101,102,103,181,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,179,99,100,101,102,104,181,
149,1,1,1,1,1,163,164,103,165,1,1,1,1,1,1,1,1,1,1,1,1,163,103,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,103,165,1,1,1,1,1,1,1,1,1,1,1,1,163,103,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,1,1,1,1,1,1,1,163,164,164,165,1,1,1,1,1,197,
130,1,1,1,1,1,1,2,3,1,1,1,1,1,321,326,327,328,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,321,326,327,328,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,147,
146,1,1,1,1,1,1,18,19,1,1,1,1,321,322,323,324,325,328,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,321,322,323,324,325,328,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,321,322,323,328,1,1,1,1,1,18,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,19,1,1,1,1,1,321,322,323,328,1,1,1,1,1,18,19,1,1,1,1,1,1,145,
149,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,1,1,1,1,1,1,161,
149,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,51,1,1,1,1,1,1,177,
211,115,116,117,118,119,120,115,115,115,116,117,118,119,120,132,132,132,115,116,117,118,119,132,132,133,321,338,328,1,1,1,1,1,1,321,338,328,131,132,115,115,116,117,118,119,120,132,132,132,115,116,117,118,119,132,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,132,115,116,117,118,119,120,132,212,117,118,119,120,115,116,115,115,116,117,118,119,120,132,213,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,210,1,1,1,1,1,1,1,1,1,1,1,1,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,1,1,1,1,1,1,1,1,1,1,1,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114,1,1,1,1,1,1,1,1,1,1,1,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130,1,1,1,1,321,326,327,328,1,1,1,1,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146,1,1,1,1,1,1,1,1,1,1,1,1,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,1,1,1,1,1,1,1,1,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,1,1,1,1,1,1,1,1,1,1,1,1,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194,321,338,328,1,1,1,1,1,1,321,338,328,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
